"","artist_name","Valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","album_name","album_release_year"
"608","Beyoncé",0.111,0.384,0.81,-8.709,0.124,0.000959,0.537,137.696,"Don't Hurt Yourself - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"609","Beyoncé",0.184,0.443,0.821,-6.96,0.145,0.0143,0.721,88.726,"I Care - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"610","Beyoncé",0.104,0.452,0.487,-11.767,0.0462,0.0101,0.698,123.44,"Partition - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"611","Beyoncé",0.436,0.685,0.628,-12.981,0.325,0.0649,0.31,88.007,"Yoncé - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"612","Beyoncé",0.637,0.667,0.741,-10.832,0.0547,0.00232,0.426,104.841,"Mi Gente - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"613","Beyoncé",0.694,0.702,0.817,-8.644,0.102,0.00646,0.467,100.003,"Baby Boy - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"614","Beyoncé",0.554,0.496,0.485,-9.339,0.0299,0.000688,0.648,80.108,"You Don't Love Me (No, No, No) - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"615","Beyoncé",0.922,0.519,0.636,-11.539,0.504,0.149,0.672,81.167,"Hold Up - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"616","Beyoncé",0.444,0.57,0.805,-9.217,0.293,0.00413,0.557,167.333,"Countdown - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"617","Beyoncé",0.693,0.519,0.884,-8.077,0.369,0.00294,0.943,167.346,"Check On It - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"618","Beyoncé",0.154,0.772,0.684,-8.742,0.14,0.00534,0.7,105.975,"Deja Vu (feat. Jay-Z) - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"619","Beyoncé",0.237,0.555,0.84,-11.977,0.302,0.0335,0.373,134.519,"The Bzzzz Drumline - Interlude - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"620","Beyoncé",0.49,0.663,0.891,-8.774,0.18,0.00269,0.778,126.548,"Run the World (Girls) - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"621","Beyoncé",0.416,0.721,0.892,-8.606,0.206,0.0351,0.575,118.982,"Lose My Breath (feat. Kelly Rowland & Michelle Williams) - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"622","Beyoncé",0.303,0.491,0.666,-7.338,0.111,0.028,0.503,138.672,"Say My Name (feat. Kelly Rowland & Michelle Williams) - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"623","Beyoncé",0.475,0.472,0.821,-8.333,0.55,0.013,0.846,155.176,"Soldier (feat. Kelly Rowland & Michelle Williams) - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"624","Beyoncé",0.396,0.822,0.935,-7.741,0.345,0.011,0.379,97.018,"Get Me Bodied - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"625","Beyoncé",0.572,0.639,0.93,-6.626,0.171,0.00563,0.956,96.94,"Single Ladies (Put a Ring on It) - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"626","Beyoncé",0.433,0.564,0.424,-20.285,0.94,0.963,0.697,97.708,"Lift Ev'ry Voice and Sing (feat. Blue Ivy) - Blue's Version - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"627","Beyoncé",0.184,0.318,0.855,-8.415,0.628,0.0515,0.897,175.555,"Love On Top - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"628","Beyoncé",0.475,0.626,0.928,-9.326,0.124,0.00282,0.941,104.912,"Shining (Thank You) - Homecoming Live","HOMECOMING: THE LIVE ALBUM",2019
"629","Beyoncé",0.435,0.71,0.842,-5.424,0.0944,0.0686,0.337,102.994,"Before I Let Go - Homecoming Live Bonus Track","HOMECOMING: THE LIVE ALBUM",2019
"630","Beyoncé",0.196,0.656,0.741,-6.413,0.0555,0.0134,0.269,95.326,"I Been On - Homecoming Live Bonus Track","HOMECOMING: THE LIVE ALBUM",2019
"631","Beyoncé",0.0746,0.25,0.215,-13.676,0.037,0.632,0.401,174.824,"Pray You Catch Me","Lemonade",2016
"632","Beyoncé",0.552,0.524,0.397,-11.936,0.405,0.745,0.521,80.744,"Hold Up","Lemonade",2016
"633","Beyoncé",0.645,0.614,0.686,-6.483,0.21,0.0105,0.184,136.537,"Don't Hurt Yourself (feat. Jack White)","Lemonade",2016
"634","Beyoncé",0.356,0.775,0.598,-7.274,0.0535,0.00175,0.253,129.988,"Sorry","Lemonade",2016
"635","Beyoncé",0.324,0.516,0.637,-8.832,0.0632,0.0433,0.11,138.011,"6 Inch (feat. The Weeknd)","Lemonade",2016
"636","Beyoncé",0.598,0.643,0.503,-8.37,0.216,0.273,0.349,90.886,"Daddy Lessons","Lemonade",2016
"637","Beyoncé",0.216,0.455,0.535,-10.602,0.0426,0.0209,0.126,157.01,"Love Drought","Lemonade",2016
"638","Beyoncé",0.101,0.33,0.357,-10.171,0.0348,0.866,0.19,84.119,"Sandcastles","Lemonade",2016
"639","Beyoncé",0.0498,0.387,0.133,-15.633,0.0474,0.947,0.107,124.397,"Forward (feat. James Blake)","Lemonade",2016
"640","Beyoncé",0.406,0.437,0.803,-6.412,0.305,0.0376,0.683,84.378,"Freedom (feat. Kendrick Lamar)","Lemonade",2016
"641","Beyoncé",0.626,0.574,0.573,-7.079,0.085,0.392,0.0933,136.304,"All Night","Lemonade",2016
"642","Beyoncé",0.818,0.896,0.621,-6.857,0.237,0.00532,0.196,121.966,"Formation","Lemonade",2016
"643","Beyoncé",0.421,0.546,0.26,-12.573,0.125,0.942,0.128,155.033,"Sorry - Original Demo","Lemonade",2016
"644","Beyoncé",0.2,0.512,0.624,-6.761,0.0509,0.00305,0.346,129.932,"Pretty Hurts","BEYONCÉ [Platinum Edition]",2014
"645","Beyoncé",0.311,0.313,0.533,-9.416,0.166,0.103,0.507,66.93,"Haunted","BEYONCÉ [Platinum Edition]",2014
"646","Beyoncé",0.399,0.583,0.621,-6.902,0.0479,0.00972,0.181,140.036,"Drunk in Love (feat. Jay-Z)","BEYONCÉ [Platinum Edition]",2014
"647","Beyoncé",0.776,0.875,0.434,-7.683,0.091,0.242,0.233,120.067,"Blow","BEYONCÉ [Platinum Edition]",2014
"648","Beyoncé",0.509,0.57,0.467,-9.152,0.171,0.0421,0.125,111.58,"No Angel","BEYONCÉ [Platinum Edition]",2014
"649","Beyoncé",0.172,0.418,0.441,-11.522,0.283,0.029,0.306,175.928,"Partition","BEYONCÉ [Platinum Edition]",2014
"650","Beyoncé",0.227,0.452,0.54,-10.087,0.229,0.122,0.0882,133.774,"Jealous","BEYONCÉ [Platinum Edition]",2014
"651","Beyoncé",0.563,0.495,0.403,-9.732,0.299,0.499,0.7,140.365,"Rocket","BEYONCÉ [Platinum Edition]",2014
"652","Beyoncé",0.0996,0.557,0.428,-11.306,0.136,0.0673,0.144,103.009,"Mine (feat. Drake)","BEYONCÉ [Platinum Edition]",2014
"653","Beyoncé",0.216,0.47,0.793,-8.929,0.26,0.164,0.313,170.1,"XO","BEYONCÉ [Platinum Edition]",2014
"654","Beyoncé",0.353,0.476,0.688,-7.799,0.245,0.0953,0.438,140.555,"***Flawless (feat. Chimamanda Ngozi Adichie)","BEYONCÉ [Platinum Edition]",2014
"655","Beyoncé",0.185,0.525,0.334,-11.54,0.0686,0.641,0.114,80.307,"Superpower (feat. Frank Ocean)","BEYONCÉ [Platinum Edition]",2014
"656","Beyoncé",0.0388,0.346,0.188,-12.688,0.0327,0.573,0.108,103.265,"Heaven","BEYONCÉ [Platinum Edition]",2014
"657","Beyoncé",0.0643,0.499,0.434,-10.14,0.0608,0.541,0.119,90.322,"Blue (feat. Blue Ivy)","BEYONCÉ [Platinum Edition]",2014
"658","Beyoncé",0.56,0.747,0.705,-5.137,0.126,0.0128,0.126,136.024,"7/11","BEYONCÉ [Platinum Edition]",2014
"659","Beyoncé",0.457,0.64,0.659,-7.273,0.215,0.241,0.484,136.804,"Flawless Remix (feat. Nicki Minaj)","BEYONCÉ [Platinum Edition]",2014
"660","Beyoncé",0.476,0.508,0.763,-3.58,0.0516,0.16,0.118,139.653,"Drunk in Love Remix (feat. Jay-Z & Kanye West)","BEYONCÉ [Platinum Edition]",2014
"661","Beyoncé",0.709,0.732,0.763,-6.732,0.0729,0.0273,0.33,98.011,"Ring Off","BEYONCÉ [Platinum Edition]",2014
"662","Beyoncé",0.763,0.872,0.445,-7.631,0.0936,0.272,0.345,120.029,"Blow Remix (feat. Pharrell Williams)","BEYONCÉ [Platinum Edition]",2014
"663","Beyoncé",0.409,0.664,0.808,-6.477,0.0726,0.0225,0.259,98.044,"Standing on the Sun Remix (feat. Mr. Vegas)","BEYONCÉ [Platinum Edition]",2014
"664","Beyoncé",0.651,0.652,0.749,-5.248,0.0886,0.0848,0.604,94.103,"Love On Top","4",2011
"665","Beyoncé",0.719,0.648,0.593,-6.267,0.0509,0.0188,0.169,160.984,"Party (feat. André 3000)","4",2011
"666","Beyoncé",0.551,0.799,0.715,-5.481,0.0819,0.0289,0.339,124.04,"Schoolin' Life","4",2011
"667","Beyoncé",0.699,0.665,0.787,-5.73,0.151,0.31,0.219,167.351,"Countdown","4",2011
"668","Beyoncé",0.836,0.718,0.523,-7.181,0.198,0.352,0.0909,167.963,"I Miss You","4",2011
"669","Beyoncé",0.484,0.621,0.781,-6.062,0.0636,0.0321,0.173,110.002,"Dance for You","4",2011
"670","Beyoncé",0.231,0.371,0.841,-6.021,0.297,0.287,0.135,85.656,"I Care","4",2011
"671","Beyoncé",0.45,0.628,0.666,-6.626,0.111,0.158,0.177,72.032,"Rather Die Young","4",2011
"672","Beyoncé",0.268,0.365,0.382,-7.344,0.0295,0.382,0.0661,148.363,"1+1","4",2011
"673","Beyoncé",0.786,0.716,0.811,-7.503,0.212,0.0328,0.0649,118.005,"End of Time","4",2011
"674","Beyoncé",0.759,0.732,0.899,-4.237,0.143,0.00496,0.372,127.091,"Run the World (Girls)","4",2011
"675","Beyoncé",0.298,0.546,0.649,-4.056,0.0324,0.143,0.0894,99.05,"Best Thing I Never Had","4",2011
"676","Beyoncé",0.399,0.474,0.797,-4.541,0.192,0.193,0.322,149.965,"Start Over","4",2011
"677","Beyoncé",0.235,0.525,0.627,-6.59,0.0335,0.431,0.0927,111.026,"I Was Here","4",2011
"678","Beyoncé",0.0852,0.352,0.655,-10.571,0.0736,6.63e-05,0.659,148.045,"Intro - Live","I Am...World Tour",2010
"679","Beyoncé",0.268,0.562,0.967,-4.919,0.271,0.0496,0.953,99.13,"Crazy In Love - Live","I Am...World Tour",2010
"680","Beyoncé",0.245,0.591,0.79,-7.864,0.0956,0.0488,0.417,99.946,"Naughty Girl - Live","I Am...World Tour",2010
"681","Beyoncé",0.184,0.429,0.967,-5.08,0.309,0.000279,0.933,99.027,"Freakum Dress - Live","I Am...World Tour",2010
"682","Beyoncé",0.184,0.556,0.945,-5.756,0.52,0.141,0.347,96.618,"Get Me Bodied - Live","I Am...World Tour",2010
"683","Beyoncé",0.208,0.524,0.691,-7.99,0.0332,0.0196,0.939,94.982,"Smash Into You - Live","I Am...World Tour",2010
"684","Beyoncé",0.0784,0.275,0.449,-10.563,0.0335,0.613,0.857,104.838,"Ave Maria - Live","I Am...World Tour",2010
"685","Beyoncé",0.15,0.297,0.596,-7.308,0.21,0.537,0.971,169.502,"Broken-Hearted Girl - Live","I Am...World Tour",2010
"686","Beyoncé",0.157,0.306,0.945,-5.32,0.424,0.0131,0.892,100.105,"If I Were A Boy / You Oughta Know - Live","I Am...World Tour",2010
"687","Beyoncé",0.337,0.601,0.939,-7.323,0.309,0.00252,0.289,146.248,"Diva - Live","I Am...World Tour",2010
"688","Beyoncé",0.353,0.509,0.739,-6.124,0.287,0.0577,0.904,135.995,"Radio - Live","I Am...World Tour",2010
"689","Beyoncé",0.603,0.476,0.844,-7.971,0.659,0.367,0.867,83.132,"Ego (feat. Kanye West)","I Am...World Tour",2010
"690","Beyoncé",0.534,0.426,0.903,-6.175,0.236,0.0547,0.924,129.117,"Hello - Live","I Am...World Tour",2010
"691","Beyoncé",0.217,0.473,0.84,-8.271,0.313,0.0307,0.475,91.13,"Baby Boy - Live","I Am...World Tour",2010
"692","Beyoncé",0.314,0.395,0.592,-10.841,0.0443,0.00778,0.816,144.848,"You Don't Love Me, No No No - Live","I Am...World Tour",2010
"693","Beyoncé",0.266,0.304,0.921,-8.559,0.79,0.0346,0.983,88.515,"Irreplaceable - Live","I Am...World Tour",2010
"694","Beyoncé",0.267,0.399,0.741,-8.987,0.484,0.235,0.413,83.213,"Check On It - Live","I Am...World Tour",2010
"695","Beyoncé",0.438,0.542,0.878,-8.096,0.297,0.0064,0.859,103.293,"Bootylicious - Live","I Am...World Tour",2010
"696","Beyoncé",0.334,0.565,0.807,-7.988,0.293,0.00102,0.971,84.937,"Upgrade U - Live","I Am...World Tour",2010
"697","Beyoncé",0.448,0.503,0.871,-6.659,0.404,0.306,0.823,137.164,"Say My Name - Live","I Am...World Tour",2010
"698","Beyoncé",0.255,0.143,0.315,-12.587,0.0368,0.306,0.916,75.195,"At Last - Live","I Am...World Tour",2010
"699","Beyoncé",0.171,0.358,0.641,-8.823,0.0752,0.193,0.763,124.061,"Listen (From the Motion Picture ""Dreamgirls"") - Live","I Am...World Tour",2010
"700","Beyoncé",0.198,0.628,0.894,-5.448,0.137,0.018,0.922,97.083,"Single Ladies (Put a Ring on It) - Live","I Am...World Tour",2010
"701","Beyoncé",0.217,0.261,0.913,-5.795,0.433,0.0352,0.863,143.024,"Halo - Live","I Am...World Tour",2010
"702","Beyoncé",0.22,0.326,0.975,-5.784,0.233,0.000703,0.815,155.075,"Outro - Live","I Am...World Tour",2010
"703","Beyoncé",0.885,0.712,0.828,-7.108,0.0418,0.00323,0.0264,125.999,"If I Were a Boy - Maurice Joshua Mojo UK Remix - Main","Above And Beyoncé Dance Mixes",2009
"704","Beyoncé",0.783,0.796,0.92,-5.638,0.0873,0.00241,0.0243,128.005,"Single Ladies (Put a Ring on It) - DJ Escape & Tony Coluccio Remix - Club Version","Above And Beyoncé Dance Mixes",2009
"705","Beyoncé",0.622,0.846,0.629,-7.355,0.0658,0.00327,0.0655,131.997,"Diva - Karmatronic Club Remix","Above And Beyoncé Dance Mixes",2009
"706","Beyoncé",0.851,0.802,0.702,-6.601,0.0616,0.0147,0.0162,128.008,"Halo - Dave Audé Club Remix","Above And Beyoncé Dance Mixes",2009
"707","Beyoncé",0.0813,0.372,0.751,-6.694,0.257,0.0846,0.122,168.247,"Broken-Hearted Girl - Catalyst Remix","Above And Beyoncé Dance Mixes",2009
"708","Beyoncé",0.613,0.846,0.683,-6.148,0.0654,0.0452,0.0583,122.988,"Ego - OK DAC Club Remix","Above And Beyoncé Dance Mixes",2009
"709","Beyoncé",0.774,0.772,0.863,-6.35,0.0423,0.00202,0.331,126.995,"Sweet Dreams - Harlan Pepper & AG III Remix","Above And Beyoncé Dance Mixes",2009
"710","Beyoncé",0.341,0.574,0.421,-5.443,0.174,0.0989,0.0568,78.781,"Ego (feat. Kanye West) - Remix","Above And Beyoncé Dance Mixes",2009
"711","Beyoncé",0.427,0.632,0.518,-6.126,0.0313,0.107,0.354,90.007,"If I Were a Boy","I AM...SASHA FIERCE",2008
"712","Beyoncé",0.472,0.508,0.72,-5.908,0.0628,0.272,0.0563,79.983,"Halo","I AM...SASHA FIERCE",2008
"713","Beyoncé",0.206,0.492,0.348,-10.676,0.0301,0.128,0.326,78.412,"Disappear","I AM...SASHA FIERCE",2008
"714","Beyoncé",0.159,0.336,0.424,-7.203,0.0353,0.503,0.273,82.149,"Broken-Hearted Girl","I AM...SASHA FIERCE",2008
"715","Beyoncé",0.201,0.35,0.403,-9.57,0.0279,0.786,0.12,104.957,"Ave Maria","I AM...SASHA FIERCE",2008
"716","Beyoncé",0.103,0.572,0.429,-8.974,0.0271,0.192,0.263,95.068,"Smash Into You","I AM...SASHA FIERCE",2008
"717","Beyoncé",0.282,0.384,0.153,-14.55,0.0324,0.729,0.116,109.859,"Satellites","I AM...SASHA FIERCE",2008
"718","Beyoncé",0.102,0.549,0.628,-7.45,0.0309,0.00908,0.128,115.036,"That's Why You're Beautiful","I AM...SASHA FIERCE",2008
"719","Beyoncé",0.272,0.426,0.584,-5.293,0.296,0.0383,0.188,193.437,"Single Ladies (Put a Ring on It)","I AM...SASHA FIERCE",2008
"720","Beyoncé",0.553,0.605,0.763,-5.949,0.0775,0.129,0.0839,135.771,"Radio","I AM...SASHA FIERCE",2008
"721","Beyoncé",0.861,0.875,0.551,-6.744,0.317,0.0488,0.0537,146.092,"Diva","I AM...SASHA FIERCE",2008
"722","Beyoncé",0.788,0.694,0.825,-5.986,0.111,0.0895,0.0618,121.949,"Sweet Dreams","I AM...SASHA FIERCE",2008
"723","Beyoncé",0.608,0.479,0.763,-8.954,0.178,0.00242,0.383,84.769,"Video Phone","I AM...SASHA FIERCE",2008
"724","Beyoncé",0.416,0.33,0.769,-5.755,0.17,0.206,0.143,97.515,"Hello","I AM...SASHA FIERCE",2008
"725","Beyoncé",0.489,0.623,0.389,-7.816,0.241,0.155,0.163,79.454,"Ego","I AM...SASHA FIERCE",2008
"726","Beyoncé",0.205,0.534,0.575,-6.706,0.0519,0.0546,0.131,86.961,"Scared of Lonely","I AM...SASHA FIERCE",2008
"727","Beyoncé",0.418,0.764,0.751,-3.74,0.0703,0.00554,0.164,91.977,"Beautiful Liar","B'Day Deluxe Edition",2007
"728","Beyoncé",0.509,0.447,0.694,-4.637,0.382,0.0293,0.167,175.868,"Irreplaceable","B'Day Deluxe Edition",2007
"729","Beyoncé",0.726,0.796,0.572,-7.019,0.0634,0.0682,0.135,107.045,"Green Light","B'Day Deluxe Edition",2007
"730","Beyoncé",0.537,0.814,0.384,-7.953,0.292,0.0516,0.0968,157.992,"Kitty Kat","B'Day Deluxe Edition",2007
"731","Beyoncé",0.78,0.807,0.784,-4.866,0.236,0.0118,0.315,124.821,"Welcome To Hollywood (feat. Jay-Z)","B'Day Deluxe Edition",2007
"732","Beyoncé",0.483,0.593,0.68,-5.556,0.335,0.00182,0.31,84.547,"Upgrade U (feat. Jay-Z)","B'Day Deluxe Edition",2007
"733","Beyoncé",0.625,0.664,0.701,-7.718,0.0967,0.234,0.0646,151.947,"Flaws and All","B'Day Deluxe Edition",2007
"734","Beyoncé",0.196,0.485,0.827,-3.707,0.177,0.144,0.116,92.161,"World Wide Woman","B'Day Deluxe Edition",2007
"735","Beyoncé",0.667,0.925,0.728,-6.82,0.254,0.00408,0.207,96.54,"Get Me Bodied - Extended Mix","B'Day Deluxe Edition",2007
"736","Beyoncé",0.298,0.47,0.476,-8.825,0.0371,0.248,0.106,94.922,"If","B'Day Deluxe Edition",2007
"737","Beyoncé",0.459,0.681,0.715,-5.148,0.0638,0.0039,0.0569,98.96,"Freakum Dress","B'Day Deluxe Edition",2007
"738","Beyoncé",0.573,0.691,0.931,-4.037,0.265,0.212,0.34,93.852,"Suga Mama","B'Day Deluxe Edition",2007
"739","Beyoncé",0.355,0.644,0.746,-4.941,0.341,0.0071,0.0743,105.253,"Deja Vu (feat. Jay-Z)","B'Day Deluxe Edition",2007
"740","Beyoncé",0.48,0.458,0.751,-8.395,0.469,0.0299,0.258,169.673,"Ring The Alarm","B'Day Deluxe Edition",2007
"741","Beyoncé",0.48,0.29,0.574,-5.387,0.112,0.6,0.149,197.431,"Resentment","B'Day Deluxe Edition",2007
"742","Beyoncé",0.187,0.432,0.637,-3.905,0.0475,0.416,0.113,122.394,"Listen (From the Motion Picture ""Dreamgirls"")","B'Day Deluxe Edition",2007
"743","Beyoncé",0.596,0.491,0.745,-5.631,0.254,0.473,0.239,167.875,"Amor Gitano","B'Day Deluxe Edition",2007
"744","Beyoncé",0.141,0.548,0.638,-3.115,0.0435,0.588,0.101,122.868,"Listen (Oye) - Spanish Version","B'Day Deluxe Edition",2007
"745","Beyoncé",0.615,0.627,0.705,-3.539,0.231,0.0941,0.178,175.861,"Irreplaceable (Irreemplazable) - Spanish version","B'Day Deluxe Edition",2007
"746","Beyoncé",0.513,0.646,0.806,-4.495,0.135,0.0997,0.258,91.962,"Beautiful Liar (Bello Embustero) - Spanish Version","B'Day Deluxe Edition",2007
"747","Beyoncé",0.487,0.763,0.761,-3.794,0.0544,0.0063,0.287,91.977,"Beautiful Liar - Remix","B'Day Deluxe Edition",2007
"748","Beyoncé",0.57,0.694,0.726,-5.13,0.042,0.0034,0.0801,92.015,"Beautiful Liar (feat. Sasha) - Spanglish Version","B'Day Deluxe Edition",2007
"749","Beyoncé",0.845,0.511,0.808,-4.09,0.139,0.15,0.232,176.042,"Irreplaceable (Irreemplazable) - Nortena Remix","B'Day Deluxe Edition",2007
"750","Beyoncé",0.362,0.763,0.728,-4.944,0.326,0.00677,0.0915,105.923,"Deja Vu (feat. Jay-Z)","B'Day",2006
"751","Beyoncé",0.651,0.865,0.829,-6.981,0.315,0.0673,0.253,96.511,"Get Me Bodied","B'Day",2006
"752","Beyoncé",0.615,0.682,0.939,-4.054,0.284,0.226,0.346,93.81,"Suga Mama","B'Day",2006
"753","Beyoncé",0.509,0.474,0.683,-5.585,0.397,0.00161,0.309,169.51,"Upgrade U (feat. Jay-Z)","B'Day",2006
"754","Beyoncé",0.428,0.456,0.742,-8.39,0.481,0.0534,0.0837,168.507,"Ring The Alarm","B'Day",2006
"755","Beyoncé",0.506,0.81,0.386,-7.846,0.311,0.0529,0.0969,157.919,"Kitty Kat","B'Day",2006
"756","Beyoncé",0.378,0.683,0.703,-5.154,0.0585,0.0043,0.0599,98.953,"Freakum Dress","B'Day",2006
"757","Beyoncé",0.729,0.796,0.568,-7.071,0.0631,0.0833,0.256,107.034,"Green Light","B'Day",2006
"758","Beyoncé",0.501,0.576,0.697,-4.192,0.326,0.0286,0.167,175.906,"Irreplaceable","B'Day",2006
"759","Beyoncé",0.482,0.378,0.565,-5.388,0.0493,0.648,0.13,102.131,"Resentment","B'Day",2006
"760","Beyoncé",0.864,0.705,0.796,-6.845,0.267,0.0708,0.388,166.042,"Check On It (feat. Bun B & Slim Thug)","B'Day",2006
"761","Beyoncé",0.681,0.646,0.77,-6.596,0.226,0.00249,0.0715,99.165,"Crazy In Love (feat. Jay-Z)","Dangerously In Love",2003
"762","Beyoncé",0.659,0.588,0.461,-8.686,0.161,0.237,0.0913,200.053,"Naughty Girl","Dangerously In Love",2003
"763","Beyoncé",0.791,0.655,0.488,-9.17,0.22,0.0825,0.221,91.025,"Baby Boy (feat. Sean Paul)","Dangerously In Love",2003
"764","Beyoncé",0.971,0.736,0.651,-8.933,0.124,0.00265,0.0838,166.572,"Hip Hop Star (feat. Big Boi & Sleepy Brown)","Dangerously In Love",2003
"765","Beyoncé",0.782,0.711,0.454,-6.485,0.0904,0.125,0.071,74.928,"Be With You","Dangerously In Love",2003
"766","Beyoncé",0.536,0.75,0.458,-9.092,0.0803,0.226,0.137,83.61,"Me, Myself and I","Dangerously In Love",2003
"767","Beyoncé",0.551,0.662,0.374,-11.19,0.34,0.114,0.249,112.694,"Yes","Dangerously In Love",2003
"768","Beyoncé",0.411,0.447,0.395,-9.828,0.225,0.153,0.133,76.758,"Signs (feat. Missy Elliott)","Dangerously In Love",2003
"769","Beyoncé",0.103,0.568,0.282,-10.225,0.0313,0.158,0.182,112.708,"Speechless","Dangerously In Love",2003
"770","Beyoncé",0.697,0.493,0.527,-9.752,0.33,0.167,0.288,103.451,"That's How You Like It (feat. Jay-Z)","Dangerously In Love",2003
"771","Beyoncé",0.304,0.652,0.292,-9.603,0.0467,0.619,0.174,116.109,"The Closer I Get to You (feat. Beyoncé Knowles)","Dangerously In Love",2003
"772","Beyoncé",0.459,0.609,0.407,-8.026,0.0808,0.345,0.19,99.982,"Dangerously In Love","Dangerously In Love",2003
"773","Beyoncé",0.542,0.65,0.0452,-20.854,0.7,0.485,0.121,152.48,"Beyoncé Interlude","Dangerously In Love",2003
"774","Beyoncé",0.32,0.388,0.265,-12.712,0.0499,0.901,0.194,137.24,"Gift from Virgo","Dangerously In Love",2003
"775","Beyoncé",0.448,0.469,0.446,-9.237,0.0753,0.255,0.182,123.46,"Daddy","Dangerously In Love",2003
